1.43570E+00 2.62311E+00 2.99995E+00 3.56515E+00 3.56525E+00 3.56543E+00 3.57405E+00 2.99995E+00 2.62311E+00 1.43570E+00 1.54077E+02
2.37247E+00 3.54670E+00 3.92002E+00 4.47994E+00 4.48004E+00 4.48025E+00 4.48909E+00 3.92002E+00 3.54670E+00 2.37247E+00 1.95155E+02
3.51872E+00 4.67987E+00 5.04969E+00 5.60436E+00 5.60448E+00 5.60471E+00 5.61377E+00 5.04969E+00 4.67987E+00 3.51872E+00 2.42893E+02
4.90465E+00 6.05278E+00 6.41913E+00 6.96860E+00 6.96872E+00 6.96899E+00 6.97828E+00 6.41913E+00 6.05278E+00 4.90465E+00 2.97810E+02
6.55663E+00 7.69182E+00 8.05473E+00 8.59903E+00 8.59917E+00 8.59947E+00 8.60899E+00 8.05473E+00 7.69182E+00 6.55663E+00 3.60248E+02
8.49892E+00 9.62126E+00 9.98075E+00 1.05199E+01 1.05201E+01 1.05204E+01 1.05302E+01 9.98075E+00 9.62126E+00 8.49892E+00 4.30450E+02
1.07579E+01 1.18675E+01 1.22236E+01 1.27577E+01 1.27578E+01 1.27582E+01 1.27682E+01 1.22236E+01 1.18675E+01 1.07579E+01 5.08677E+02
1.33596E+01 1.44565E+01 1.48092E+01 1.53382E+01 1.53384E+01 1.53388E+01 1.53490E+01 1.48092E+01 1.44565E+01 1.33596E+01 5.95138E+02
1.63291E+01 1.74133E+01 1.77627E+01 1.82867E+01 1.82869E+01 1.82874E+01 1.82979E+01 1.77627E+01 1.74133E+01 1.63291E+01 6.89984E+02
1.96905E+01 2.07622E+01 2.11083E+01 2.16273E+01 2.16275E+01 2.16280E+01 2.16388E+01 2.11083E+01 2.07622E+01 1.96905E+01 7.93306E+02
2.34666E+01 2.45259E+01 2.48687E+01 2.53827E+01 2.53830E+01 2.53836E+01 2.53946E+01 2.48687E+01 2.45259E+01 2.34666E+01 9.05136E+02
2.76788E+01 2.87258E+01 2.90653E+01 2.95744E+01 2.95747E+01 2.95753E+01 2.95866E+01 2.90653E+01 2.87258E+01 2.76788E+01 1.02544E+03
3.23466E+01 3.33813E+01 3.37175E+01 3.42218E+01 3.42221E+01 3.42228E+01 3.42343E+01 3.37175E+01 3.33813E+01 3.23466E+01 1.15414E+03
3.74875E+01 3.85099E+01 3.88430E+01 3.93424E+01 3.93427E+01 3.93436E+01 3.93553E+01 3.88430E+01 3.85099E+01 3.74875E+01 1.29108E+03
4.31259E+01 4.41362E+01 4.44661E+01 4.49607E+01 4.49611E+01 4.49620E+01 4.49740E+01 4.44661E+01 4.41362E+01 4.31259E+01 1.43618E+03
4.92700E+01 5.02683E+01 5.05950E+01 5.10849E+01 5.10853E+01 5.10862E+01 5.10985E+01 5.05950E+01 5.02683E+01 4.92700E+01 1.58909E+03
0.00000E+00 0.00000E+00 4.05659E-01 1.01413E+00 1.01417E+00 1.01422E+00 1.02127E+00 4.05659E-01 0.00000E+00 0.00000E+00 2.88970E+00
0.00000E+00 3.26670E-02 4.34656E-01 1.03762E+00 1.03766E+00 1.03772E+00 1.04495E+00 4.34656E-01 3.26670E-02 0.00000E+00 6.97694E+00
0.00000E+00 9.62253E-02 4.94612E-01 1.09217E+00 1.09222E+00 1.09229E+00 1.09971E+00 4.94612E-01 9.62253E-02 0.00000E+00 1.31297E+01
0.00000E+00 2.01366E-01 5.96214E-01 1.18846E+00 1.18851E+00 1.18860E+00 1.19620E+00 5.96214E-01 2.01366E-01 0.00000E+00 2.17335E+01
0.00000E+00 3.59995E-01 7.51363E-01 1.33839E+00 1.33844E+00 1.33855E+00 1.34634E+00 7.51363E-01 3.59995E-01 0.00000E+00 3.31771E+01
0.00000E+00 5.88810E-01 9.76755E-01 1.55864E+00 1.55870E+00 1.55882E+00 1.56681E+00 9.76755E-01 5.88810E-01 0.00000E+00 4.80123E+01
0.00000E+00 9.02296E-01 1.28687E+00 1.86369E+00 1.86377E+00 1.86390E+00 1.87208E+00 1.28687E+00 9.02296E-01 0.00000E+00 6.66040E+01
4.44089E-16 1.20665E+00 1.58865E+00 2.16160E+00 2.16168E+00 2.16183E+00 2.17016E+00 1.58865E+00 1.20665E+00 4.44089E-16 8.35624E+01
9.94087E-02 1.30327E+00 1.68452E+00 2.25635E+00 2.25643E+00 2.25658E+00 2.26495E+00 1.68452E+00 1.30327E+00 9.94087E-02 8.91550E+01
6.76148E-01 1.86673E+00 2.24443E+00 2.81093E+00 2.81102E+00 2.81119E+00 2.81978E+00 2.24443E+00 1.86673E+00 6.76148E-01 1.17984E+02
1.42000E+00 2.59740E+00 2.97157E+00 3.53277E+00 3.53287E+00 3.53307E+00 3.54187E+00 2.97157E+00 2.59740E+00 1.42000E+00 1.52388E+02
2.34559E+00 3.50987E+00 3.88054E+00 4.43648E+00 4.43660E+00 4.43683E+00 4.44585E+00 3.88054E+00 3.50987E+00 2.34559E+00 1.92902E+02
3.47748E+00 4.62873E+00 4.99592E+00 5.54665E+00 5.54678E+00 5.54704E+00 5.55629E+00 4.99592E+00 4.62873E+00 3.47748E+00 2.39955E+02
4.84526E+00 5.98355E+00 6.34730E+00 6.89285E+00 6.89299E+00 6.89329E+00 6.90276E+00 6.34730E+00 5.98355E+00 4.84526E+00 2.94056E+02
6.47474E+00 7.60016E+00 7.96049E+00 8.50090E+00 8.50105E+00 8.50138E+00 8.51110E+00 7.96049E+00 7.60016E+00 6.47474E+00 3.55534E+02
8.38964E+00 9.50226E+00 9.85919E+00 1.03945E+01 1.03947E+01 1.03950E+01 1.04050E+01 9.85919E+00 9.50226E+00 8.38964E+00 4.24623E+02
1.06157E+01 1.17157E+01 1.20692E+01 1.25995E+01 1.25996E+01 1.26001E+01 1.26103E+01 1.20692E+01 1.17157E+01 1.06157E+01 5.01576E+02
1.31784E+01 1.42657E+01 1.46159E+01 1.51411E+01 1.51413E+01 1.51418E+01 1.51522E+01 1.46159E+01 1.42657E+01 1.31784E+01 5.86592E+02
1.61021E+01 1.71769E+01 1.75238E+01 1.80440E+01 1.80442E+01 1.80447E+01 1.80554E+01 1.75238E+01 1.71769E+01 1.61021E+01 6.79815E+02
1.94104E+01 2.04727E+01 2.08163E+01 2.13316E+01 2.13318E+01 2.13324E+01 2.13433E+01 2.08163E+01 2.04727E+01 1.94104E+01 7.81329E+02
2.31255E+01 2.41754E+01 2.45158E+01 2.50261E+01 2.50264E+01 2.50270E+01 2.50382E+01 2.45158E+01 2.41754E+01 2.31255E+01 8.91161E+02
2.72681E+01 2.83057E+01 2.86428E+01 2.91483E+01 2.91485E+01 2.91493E+01 2.91607E+01 2.86428E+01 2.83057E+01 2.72681E+01 1.00928E+03
3.18572E+01 3.28826E+01 3.32164E+01 3.37170E+01 3.37173E+01 3.37181E+01 3.37299E+01 3.32164E+01 3.28826E+01 3.18572E+01 1.13558E+03
3.69096E+01 3.79229E+01 3.82535E+01 3.87493E+01 3.87497E+01 3.87506E+01 3.87625E+01 3.82535E+01 3.79229E+01 3.69096E+01 1.26993E+03
4.24492E+01 4.34504E+01 4.37779E+01 4.42689E+01 4.42693E+01 4.42703E+01 4.42825E+01 4.37779E+01 4.34504E+01 4.24492E+01 1.41224E+03
4.84837E+01 4.94730E+01 4.97973E+01 5.02836E+01 5.02840E+01 5.02851E+01 5.02976E+01 4.97973E+01 4.94730E+01 4.84837E+01 1.56216E+03
0.00000E+00 0.00000E+00 4.02094E-01 1.00522E+00 1.00526E+00 1.00532E+00 1.01256E+00 4.02094E-01 0.00000E+00 0.00000E+00 2.88038E+00
0.00000E+00 3.25224E-02 4.30971E-01 1.02862E+00 1.02867E+00 1.02874E+00 1.03617E+00 4.30971E-01 3.25224E-02 0.00000E+00 6.94221E+00
0.00000E+00 9.56778E-02 4.90549E-01 1.08283E+00 1.08288E+00 1.08297E+00 1.09058E+00 4.90549E-01 9.56778E-02 0.00000E+00 1.30435E+01
0.00000E+00 1.99983E-01 5.91340E-01 1.17835E+00 1.17840E+00 1.17851E+00 1.18631E+00 5.91340E-01 1.99983E-01 0.00000E+00 2.15606E+01
0.00000E+00 3.57134E-01 7.45034E-01 1.32685E+00 1.32692E+00 1.32703E+00 1.33503E+00 7.45034E-01 3.57134E-01 0.00000E+00 3.28724E+01
0.00000E+00 5.83523E-01 9.68023E-01 1.54474E+00 1.54481E+00 1.54495E+00 1.55314E+00 9.68023E-01 5.83523E-01 0.00000E+00 4.75177E+01
0.00000E+00 8.93335E-01 1.27449E+00 1.84617E+00 1.84625E+00 1.84641E+00 1.85480E+00 1.27449E+00 8.93335E-01 0.00000E+00 6.58507E+01
2.22045E-16 1.19388E+00 1.57247E+00 2.14031E+00 2.14040E+00 2.14057E+00 2.14912E+00 1.57247E+00 1.19388E+00 2.22045E-16 8.25595E+01
9.81171E-02 1.28922E+00 1.66707E+00 2.23380E+00 2.23389E+00 2.23406E+00 2.24265E+00 1.66707E+00 1.28922E+00 9.81171E-02 8.80660E+01
6.67094E-01 1.84500E+00 2.21932E+00 2.78075E+00 2.78085E+00 2.78105E+00 2.78986E+00 2.21932E+00 1.84500E+00 6.67094E-01 1.16437E+02
1.40028E+00 2.56507E+00 2.93589E+00 3.49206E+00 3.49217E+00 3.49240E+00 3.50143E+00 2.93589E+00 2.56507E+00 1.40028E+00 1.50266E+02
2.31182E+00 3.46357E+00 3.83091E+00 4.38187E+00 4.38199E+00 4.38225E+00 4.39151E+00 3.83091E+00 3.46357E+00 2.31182E+00 1.90070E+02
3.42567E+00 4.56446E+00 4.92836E+00 5.47413E+00 5.47427E+00 5.47457E+00 5.48405E+00 4.92836E+00 4.56446E+00 3.42567E+00 2.36264E+02
4.77066E+00 5.89658E+00 6.25705E+00 6.79768E+00 6.79783E+00 6.79817E+00 6.80788E+00 6.25705E+00 5.89658E+00 4.77066E+00 2.89339E+02
6.37189E+00 7.48501E+00 7.84209E+00 8.37761E+00 8.37778E+00 8.37816E+00 8.38811E+00 7.84209E+00 7.48501E+00 6.37189E+00 3.49613E+02
8.25238E+00 9.35280E+00 9.70650E+00 1.02370E+01 1.02371E+01 1.02376E+01 1.02478E+01 9.70650E+00 9.35280E+00 8.25238E+00 4.17306E+02
1.04372E+01 1.15250E+01 1.18753E+01 1.24008E+01 1.24010E+01 1.24014E+01 1.24119E+01 1.18753E+01 1.15250E+01 1.04372E+01 4.92660E+02
1.29509E+01 1.40261E+01 1.43731E+01 1.48936E+01 1.48938E+01 1.48943E+01 1.49050E+01 1.43731E+01 1.40261E+01 1.29509E+01 5.75863E+02
1.58172E+01 1.68800E+01 1.72237E+01 1.77392E+01 1.77394E+01 1.77400E+01 1.77509E+01 1.72237E+01 1.68800E+01 1.58172E+01 6.67050E+02
1.90589E+01 2.01093E+01 2.04497E+01 2.09603E+01 2.09605E+01 2.09612E+01 2.09724E+01 2.04497E+01 2.01093E+01 1.90589E+01 7.66296E+02
2.26974E+01 2.37355E+01 2.40727E+01 2.45783E+01 2.45786E+01 2.45794E+01 2.45908E+01 2.40727E+01 2.37355E+01 2.26974E+01 8.73622E+02
2.67526E+01 2.77785E+01 2.81125E+01 2.86133E+01 2.86136E+01 2.86144E+01 2.86262E+01 2.81125E+01 2.77785E+01 2.67526E+01 9.88987E+02
3.12429E+01 3.22566E+01 3.25874E+01 3.30834E+01 3.30838E+01 3.30847E+01 3.30967E+01 3.25874E+01 3.22566E+01 3.12429E+01 1.11230E+03
3.61844E+01 3.71861E+01 3.75137E+01 3.80050E+01 3.80054E+01 3.80063E+01 3.80186E+01 3.75137E+01 3.71861E+01 3.61844E+01 1.24340E+03
4.16000E+01 4.25898E+01 4.29143E+01 4.34008E+01 4.34012E+01 4.34022E+01 4.34148E+01 4.29143E+01 4.25898E+01 4.16000E+01 1.38221E+03
4.74971E+01 4.84750E+01 4.87963E+01 4.92781E+01 4.92786E+01 4.92797E+01 4.92925E+01 4.87963E+01 4.84750E+01 4.74971E+01 1.52837E+03
0.00000E+00 0.00000E+00 3.97636E-01 9.94068E-01 9.94114E-01 9.94190E-01 1.00167E+00 3.97636E-01 0.00000E+00 0.00000E+00 2.86870E+00
0.00000E+00 3.23413E-02 4.26363E-01 1.01737E+00 1.01742E+00 1.01751E+00 1.02518E+00 4.26363E-01 3.23413E-02 0.00000E+00 6.89873E+00
0.00000E+00 9.49922E-02 4.85467E-01 1.07115E+00 1.07121E+00 1.07131E+00 1.07918E+00 4.85467E-01 9.49922E-02 0.00000E+00 1.29356E+01
0.00000E+00 1.98252E-01 5.85243E-01 1.16570E+00 1.16576E+00 1.16588E+00 1.17394E+00 5.85243E-01 1.98252E-01 0.00000E+00 2.13441E+01
0.00000E+00 3.53552E-01 7.37115E-01 1.31242E+00 1.31250E+00 1.31264E+00 1.32090E+00 7.37115E-01 3.53552E-01 0.00000E+00 3.24912E+01
0.00000E+00 5.76908E-01 9.57101E-01 1.52735E+00 1.52743E+00 1.52759E+00 1.53605E+00 9.57101E-01 5.76908E-01 0.00000E+00 4.68990E+01
0.00000E+00 8.82124E-01 1.25900E+00 1.82426E+00 1.82435E+00 1.82453E+00 1.83320E+00 1.25900E+00 8.82124E-01 0.00000E+00 6.49086E+01
0.00000E+00 1.17790E+00 1.55224E+00 2.11369E+00 2.11379E+00 2.11399E+00 2.12281E+00 1.55224E+00 1.17790E+00 0.00000E+00 8.13055E+01
9.65027E-02 1.27165E+00 1.64525E+00 2.20559E+00 2.20570E+00 2.20590E+00 2.21477E+00 1.64525E+00 1.27165E+00 9.65027E-02 8.67045E+01
6.55778E-01 1.81782E+00 2.18792E+00 2.74302E+00 2.74313E+00 2.74337E+00 2.75246E+00 2.18792E+00 1.81782E+00 6.55778E-01 1.14505E+02
1.37563E+00 2.52465E+00 2.89128E+00 3.44117E+00 3.44130E+00 3.44156E+00 3.45088E+00 2.89128E+00 2.52465E+00 1.37563E+00 1.47615E+02
2.26962E+00 3.40571E+00 3.76890E+00 4.31361E+00 4.31375E+00 4.31405E+00 4.32359E+00 3.76890E+00 3.40571E+00 2.26962E+00 1.86531E+02
3.36094E+00 4.48417E+00 4.84394E+00 5.38351E+00 5.38367E+00 5.38401E+00 5.39379E+00 4.84394E+00 4.48417E+00 3.36094E+00 2.31653E+02
4.67747E+00 5.78792E+00 6.14430E+00 6.67877E+00 6.67895E+00 6.67933E+00 6.68935E+00 6.14430E+00 5.78792E+00 4.67747E+00 2.83449E+02
6.24343E+00 7.34120E+00 7.69420E+00 8.22362E+00 8.22381E+00 8.22424E+00 8.23450E+00 7.69420E+00 7.34120E+00 6.24343E+00 3.42219E+02
8.08100E+00 9.16615E+00 9.51582E+00 1.00402E+01 1.00404E+01 1.00409E+01 1.00514E+01 9.51582E+00 9.16615E+00 8.08100E+00 4.08171E+02
1.02143E+01 1.12869E+01 1.16333E+01 1.21527E+01 1.21529E+01 1.21534E+01 1.21642E+01 1.16333E+01 1.12869E+01 1.02143E+01 4.81531E+02
1.26669E+01 1.37270E+01 1.40701E+01 1.45846E+01 1.45848E+01 1.45854E+01 1.45964E+01 1.40701E+01 1.37270E+01 1.26669E+01 5.62474E+02
1.54616E+01 1.65094E+01 1.68492E+01 1.73587E+01 1.73590E+01 1.73597E+01 1.73709E+01 1.68492E+01 1.65094E+01 1.54616E+01 6.51122E+02
1.86201E+01 1.96557E+01 1.99922E+01 2.04969E+01 2.04972E+01 2.04979E+01 2.05095E+01 1.99922E+01 1.96557E+01 1.86201E+01 7.47541E+02
2.21631E+01 2.31865E+01 2.35198E+01 2.40196E+01 2.40199E+01 2.40208E+01 2.40325E+01 2.35198E+01 2.31865E+01 2.21631E+01 8.51742E+02
2.61094E+01 2.71207E+01 2.74508E+01 2.79459E+01 2.79462E+01 2.79471E+01 2.79592E+01 2.74508E+01 2.71207E+01 2.61094E+01 9.63680E+02
3.04766E+01 3.14758E+01 3.18028E+01 3.22930E+01 3.22934E+01 3.22944E+01 3.23067E+01 3.18028E+01 3.14758E+01 3.04766E+01 1.08325E+03
3.52798E+01 3.62671E+01 3.65909E+01 3.70765E+01 3.70769E+01 3.70780E+01 3.70906E+01 3.65909E+01 3.62671E+01 3.52798E+01 1.21031E+03
4.05410E+01 4.15164E+01 4.18371E+01 4.23180E+01 4.23184E+01 4.23196E+01 4.23325E+01 4.18371E+01 4.15164E+01 4.05410E+01 1.34476E+03
4.62667E+01 4.72304E+01 4.75480E+01 4.80242E+01 4.80247E+01 4.80260E+01 4.80392E+01 4.75480E+01 4.72304E+01 4.62667E+01 1.48625E+03
0.00000E+00 0.00000E+00 3.92102E-01 9.80230E-01 9.80283E-01 9.80374E-01 9.88155E-01 3.92102E-01 0.00000E+00 0.00000E+00 2.85419E+00
0.00000E+00 3.21159E-02 4.20643E-01 1.00340E+00 1.00346E+00 1.00357E+00 1.01155E+00 4.20643E-01 3.21159E-02 0.00000E+00 6.84467E+00
0.00000E+00 9.41393E-02 4.79157E-01 1.05665E+00 1.05672E+00 1.05684E+00 1.06502E+00 4.79157E-01 9.41393E-02 0.00000E+00 1.28014E+01
0.00000E+00 1.96100E-01 5.77670E-01 1.14999E+00 1.15006E+00 1.15021E+00 1.15859E+00 5.77670E-01 1.96100E-01 0.00000E+00 2.10750E+01
0.00000E+00 3.49099E-01 7.27280E-01 1.29451E+00 1.29459E+00 1.29476E+00 1.30335E+00 7.27280E-01 3.49099E-01 0.00000E+00 3.20174E+01
0.00000E+00 5.68688E-01 9.43534E-01 1.50576E+00 1.50585E+00 1.50604E+00 1.51483E+00 9.43534E-01 5.68688E-01 0.00000E+00 4.61305E+01
0.00000E+00 8.68200E-01 1.23976E+00 1.79705E+00 1.79716E+00 1.79737E+00 1.80637E+00 1.23976E+00 8.68200E-01 0.00000E+00 6.37389E+01
0.00000E+00 1.15806E+00 1.52711E+00 2.08063E+00 2.08075E+00 2.08098E+00 2.09015E+00 1.52711E+00 1.15806E+00 0.00000E+00 7.97490E+01
9.44997E-02 1.24983E+00 1.61815E+00 2.17058E+00 2.17070E+00 2.17094E+00 2.18015E+00 1.61815E+00 1.24983E+00 9.44997E-02 8.50147E+01
6.41741E-01 1.78409E+00 2.14896E+00 2.69619E+00 2.69632E+00 2.69659E+00 2.70603E+00 2.14896E+00 1.78409E+00 6.41741E-01 1.12106E+02
1.34506E+00 2.47451E+00 2.83594E+00 3.37802E+00 3.37816E+00 3.37848E+00 3.38815E+00 2.83594E+00 2.47451E+00 1.34506E+00 1.44326E+02
2.21730E+00 3.33394E+00 3.69196E+00 4.22892E+00 4.22908E+00 4.22944E+00 4.23935E+00 3.69196E+00 3.33394E+00 2.21730E+00 1.82144E+02
3.28070E+00 4.38460E+00 4.73924E+00 5.27112E+00 5.27130E+00 5.27170E+00 5.28185E+00 4.73924E+00 4.38460E+00 3.28070E+00 2.25938E+02
4.56197E+00 5.65322E+00 6.00451E+00 6.53135E+00 6.53155E+00 6.53199E+00 6.54239E+00 6.00451E+00 5.65322E+00 4.56197E+00 2.76150E+02
6.08426E+00 7.16294E+00 7.51090E+00 8.03274E+00 8.03295E+00 8.03345E+00 8.04409E+00 7.51090E+00 7.16294E+00 6.08426E+00 3.33059E+02
7.86866E+00 8.93487E+00 9.27952E+00 9.79639E+00 9.79663E+00 9.79718E+00 9.80808E+00 9.27952E+00 8.93487E+00 7.86866E+00 3.96856E+02
9.93814E+00 1.09919E+01 1.13333E+01 1.18453E+01 1.18455E+01 1.18461E+01 1.18573E+01 1.13333E+01 1.09919E+01 9.93814E+00 4.67749E+02
1.23151E+01 1.33566E+01 1.36947E+01 1.42018E+01 1.42021E+01 1.42027E+01 1.42142E+01 1.36947E+01 1.33566E+01 1.23151E+01 5.45896E+02
1.50212E+01 1.60505E+01 1.63854E+01 1.68876E+01 1.68879E+01 1.68886E+01 1.69003E+01 1.63854E+01 1.60505E+01 1.50212E+01 6.31404E+02
1.80770E+01 1.90941E+01 1.94258E+01 1.99231E+01 1.99235E+01 1.99243E+01 1.99363E+01 1.94258E+01 1.90941E+01 1.80770E+01 7.24328E+02
2.15018E+01 2.25068E+01 2.28353E+01 2.33279E+01 2.33283E+01 2.33292E+01 2.33414E+01 2.28353E+01 2.25068E+01 2.15018E+01 8.24667E+02
2.53134E+01 2.63065E+01 2.66319E+01 2.71197E+01 2.71201E+01 2.71211E+01 2.71336E+01 2.66319E+01 2.63065E+01 2.53134E+01 9.32369E+02
2.95283E+01 3.05095E+01 3.08317E+01 3.13148E+01 3.13153E+01 3.13164E+01 3.13291E+01 3.08317E+01 3.05095E+01 2.95283E+01 1.04733E+03
3.41606E+01 3.51300E+01 3.54491E+01 3.59276E+01 3.59281E+01 3.59293E+01 3.59423E+01 3.54491E+01 3.51300E+01 3.41606E+01 1.16938E+03
3.92308E+01 4.01885E+01 4.05045E+01 4.09784E+01 4.09789E+01 4.09802E+01 4.09935E+01 4.05045E+01 4.01885E+01 3.92308E+01 1.29845E+03
4.47449E+01 4.56909E+01 4.60039E+01 4.64732E+01 4.64737E+01 4.64751E+01 4.64888E+01 4.60039E+01 4.56909E+01 4.47449E+01 1.43417E+03
0.00000E+00 0.00000E+00 3.85297E-01 9.63212E-01 9.63275E-01 9.63386E-01 9.71541E-01 3.85297E-01 0.00000E+00 0.00000E+00 2.83631E+00
0.00000E+00 3.18380E-02 4.13607E-01 9.86225E-01 9.86297E-01 9.86426E-01 9.94789E-01 4.13607E-01 3.18380E-02 0.00000E+00 6.77807E+00
0.00000E+00 9.30878E-02 4.71395E-01 1.03882E+00 1.03890E+00 1.03905E+00 1.04762E+00 4.71395E-01 9.30878E-02 0.00000E+00 1.26361E+01
0.00000E+00 1.93447E-01 5.68353E-01 1.13067E+00 1.13076E+00 1.13093E+00 1.13971E+00 5.68353E-01 1.93447E-01 0.00000E+00 2.07436E+01
0.00000E+00 3.43615E-01 7.15176E-01 1.27247E+00 1.27257E+00 1.27277E+00 1.28176E+00 7.15176E-01 3.43615E-01 0.00000E+00 3.14343E+01
0.00000E+00 5.58569E-01 9.26840E-01 1.47919E+00 1.47930E+00 1.47953E+00 1.48874E+00 9.26840E-01 5.58569E-01 0.00000E+00 4.51849E+01
0.00000E+00 8.51066E-01 1.21610E+00 1.76358E+00 1.76371E+00 1.76396E+00 1.77338E+00 1.21610E+00 8.51066E-01 0.00000E+00 6.23002E+01
0.00000E+00 1.13366E+00 1.49621E+00 2.03998E+00 2.04011E+00 2.04039E+00 2.04998E+00 1.49621E+00 1.13366E+00 0.00000E+00 7.78352E+01
9.20384E-02 1.22299E+00 1.58483E+00 2.12752E+00 2.12766E+00 2.12795E+00 2.13758E+00 1.58483E+00 1.22299E+00 9.20384E-02 8.29372E+01
6.24495E-01 1.74262E+00 2.10105E+00 2.63861E+00 2.63876E+00 2.63909E+00 2.64896E+00 2.10105E+00 1.74262E+00 6.24495E-01 1.09160E+02
1.30751E+00 2.41289E+00 2.76793E+00 3.30041E+00 3.30057E+00 3.30094E+00 3.31106E+00 2.76793E+00 2.41289E+00 1.30751E+00 1.40286E+02
2.15306E+00 3.24577E+00 3.59745E+00 4.12488E+00 4.12507E+00 4.12549E+00 4.13585E+00 3.59745E+00 3.24577E+00 2.15306E+00 1.76758E+02
3.18220E+00 4.26233E+00 4.61068E+00 5.13310E+00 5.13330E+00 5.13377E+00 5.14438E+00 4.61068E+00 4.26233E+00 3.18220E+00 2.18923E+02
4.42023E+00 5.48787E+00 5.83291E+00 6.35036E+00 6.35058E+00 6.35111E+00 6.36197E+00 5.83291E+00 5.48787E+00 4.42023E+00 2.67194E+02
5.88897E+00 6.94420E+00 7.28595E+00 7.79847E+00 7.79871E+00 7.79930E+00 7.81042E+00 7.28595E+00 6.94420E+00 5.88897E+00 3.21824E+02
7.60824E+00 8.65113E+00 8.98963E+00 9.49726E+00 9.49752E+00 9.49818E+00 9.50955E+00 8.98963E+00 8.65113E+00 7.60824E+00 3.82982E+02
9.59956E+00 1.06302E+01 1.09655E+01 1.14683E+01 1.14685E+01 1.14693E+01 1.14809E+01 1.09655E+01 1.06302E+01 9.59956E+00 4.50855E+02
